PIs
0.0025994199405604546,0.3292775380986424,0.6681230419607971
MUs
-0.846637922625,-0.715570080104,-0.328720789912
-0.736124481939,-0.474029775015,0.417973543006
0.0194265870602,-0.734742522931,-0.0961886077496
Deltas
0
0.9979650464341064,0.02428301207363452,-0.0035984802816691965
0.024283012073634515,0.7102318769080446,0.04294050812315997
-0.0035984802816691965,0.04294050812315997,0.9936366801903534
1
0.6821719941082051,-0.04186077176205114,0.3094703678375283
-0.04186077176205114,0.9944865644939072,0.040759996586251804
0.30947036783752835,0.04075999658625181,0.6986674969036533
2
0.6886079324714257,0.17322514769507463,-0.280003486959931
0.1732251476950746,0.9036361072645922,0.15576390808131013
-0.28000348695993105,0.15576390808131013,0.7482210984628697
