3.968582498301153e-19,1.0
1.0,9.546728464011662e-17
5.848525360473395e-11,0.9999999999415147
0.9999999999994702,5.29846805747156e-13
0.9999999999999274,7.26412068352252e-14
4.962536107618891e-13,0.9999999999995038
0.9999999999999222,7.782648449841616e-14
5.372297386263818e-13,0.9999999999994628
0.9999999999995208,4.791478204781887e-13
0.9999999999467958,5.320424053605672e-11
4.523896556233809e-12,0.9999999999954762
0.9999999999591542,4.0845847926808003e-11
0.9999957365049937,4.2634950062184284e-06
0.9999999999997705,2.294205779109968e-13
0.9999999999998629,1.370743630083371e-13
5.685801632228323e-07,0.9999994314198368
0.9999999720021039,2.7997896158593175e-08
2.103914541539183e-15,0.9999999999999979
3.3483581708861655e-14,0.9999999999999665
0.9999999776921121,2.2307887804587333e-08
0.9999999999238974,7.610248136978152e-11
0.9999999999927571,7.242800399516922e-12
0.9999999229045569,7.709544315089909e-08
9.820090126928498e-15,0.9999999999999902
4.9814603138947e-12,0.9999999999950185
0.9999999957651073,4.2348926146296644e-09
0.9999999999999999,1.0583075011821233e-16
0.9999999998622384,1.3776149525076726e-10
0.9999843529784813,1.5647021518771412e-05
3.7336051842704703e-10,0.9999999996266395
1.4423359759055373e-16,0.9999999999999999
0.9999999999999746,2.5325218674429926e-14
5.510850429522654e-09,0.9999999944891496
5.6000952153441975e-08,0.9999999439990478
0.9999999994687478,5.312521845571241e-10
2.1342089788554002e-09,0.9999999978657911
1.0,7.333809638047606e-18
3.763764220046374e-13,0.9999999999996235
2.339630117863619e-09,0.99999999766037
0.9999999655875746,3.4412425388165524e-08
0.9999999999443294,5.567058730958653e-11
0.9999999995120694,4.879304918900929e-10
1.1306936271497127e-11,0.9999999999886932
2.540638584811661e-12,0.9999999999974593
0.9999999999959239,4.076057191421557e-12
1.730883928809872e-13,0.9999999999998268
0.999999997842425,2.157574988258016e-09
0.9999999999992818,7.182308378847964e-13
1.3942554721748778e-09,0.9999999986057445
0.9999902219362888,9.778063711053137e-06
1.421527167767141e-12,0.9999999999985785
0.9999999996667743,3.3322578101831746e-10
0.9999999994854873,5.145125156382023e-10
0.9999998660641278,1.3393587223524445e-07
0.99999999999996,3.991959946762436e-14
0.9999999999999996,3.998998113717144e-16
0.9999999999963848,3.615173778568491e-12
0.9999999999955528,4.4472775241691764e-12
0.9999999999965039,3.4961627322189153e-12
7.695439163654949e-10,0.9999999992304561
2.1996455561507885e-11,0.9999999999780035
6.20463984625549e-14,0.9999999999999379
0.9999999999679251,3.207489631397784e-11
2.1354457885342336e-05,0.9999786455421146
4.727721079632399e-10,0.999999999527228
8.626282433186105e-11,0.9999999999137371
5.03172224316902e-12,0.9999999999949682
0.9999999999996126,3.87445589857171e-13
1.6262841614359583e-09,0.9999999983737159
